Sample Name,Sample #,ID Name,Gear Type,Color,Language
NPG_11_misc,023,NPG_11_misc-023,Line,blue,
NPG_11_misc,024,NPG_11_misc-024,hard plastic,blue,
NPG_11_misc,025,NPG_11_misc-025,hard plastic,white,
NPG_11_misc,026,NPG_11_misc-026,hard plastic,white,
NPG_11_misc,027,NPG_11_misc-027,Metal,silver,
NPG_11_misc,028,NPG_11_misc-028,hard plastic,black,
NPG_11_misc,029,NPG_11_misc-029,hard plastic,yellow,
NPG_11_misc,030,NPG_11_misc-030,Sheet,pink,
NPG_11_misc,031,NPG_11_misc-031,hard plastic,black,
NPG_11_misc,032,NPG_11_misc-032,hard plastic,white,
NPG_11_misc,033,NPG_11_misc-033,hard plastic,black,
NPG_11_misc,034,NPG_11_misc-034,metal,multi,
NPG_11_misc,034,NPG_11_misc-034,-,yellow,
NPG_11_misc,034,NPG_11_misc-034,-,silver,
NPG_11_misc,035,NPG_11_misc-035,other,white,
NPG_11_misc,035,NPG_11_misc-035,-,white,
NPG_11_misc,035,NPG_11_misc-035,-,white,
NPG_11_misc,036,NPG_11_misc-036,hard plastic,green,
NPG_11_misc,037,NPG_11_misc-037,other,multi,
NPG_11_misc,038,NPG_11_misc-038,Multiple,multi,
NPG_11_misc,038,NPG_11_misc-038,Line,grey,
NPG_11_misc,038,NPG_11_misc-038,Line,grey,
NPG_11_misc,039,NPG_11_misc-039,hard plastic,black,
NPG_11_misc,040,NPG_11_misc-040,hard plastic,multi,
NPG_11_misc,040,NPG_11_misc-040,-,black,
NPG_11_misc,040,NPG_11_misc-040,-,white,
NPG_11_misc,041,NPG_11_misc-041,hard plastic,black,
